holdsheet.png
lightingL-0.png,0,1260,250,250
lightingL-1.png,0,1008,250,250
lightingL-10.png,1260,0,250,250
lightingL-11.png,1008,1512,250,250
lightingL-12.png,1008,1260,250,250
lightingL-13.png,1008,1008,250,250
lightingL-14.png,1008,756,250,250
lightingL-15.png,1008,504,250,250
lightingL-16.png,1008,252,250,250
lightingL-17.png,1008,0,250,250
lightingL-18.png,756,1512,250,250
lightingL-19.png,756,1260,250,250
lightingL-2.png,0,756,250,250
lightingL-20.png,756,1008,250,250
lightingL-21.png,756,756,250,250
lightingL-22.png,756,504,250,250
lightingL-23.png,756,252,250,250
lightingL-24.png,756,0,250,250
lightingL-25.png,504,1512,250,250
lightingL-26.png,1260,1008,250,250
lightingL-27.png,504,1008,250,250
lightingL-28.png,504,756,250,250
lightingL-29.png,504,504,250,250
lightingL-3.png,0,504,250,250
lightingL-30.png,504,252,250,250
lightingL-31.png,504,0,250,250
lightingL-32.png,252,1512,250,250
lightingL-33.png,252,1260,250,250
lightingL-34.png,252,1008,250,250
lightingL-35.png,252,756,250,250
lightingL-36.png,252,504,250,250
lightingL-37.png,252,252,250,250
lightingL-38.png,252,0,250,250
lightingL-39.png,0,1512,250,250
lightingL-4.png,0,252,250,250
lightingL-5.png,0,0,250,250
lightingL-6.png,504,1260,250,250
lightingL-7.png,1260,756,250,250
lightingL-8.png,1260,504,250,250
lightingL-9.png,1260,252,250,250
