holdsheet.png
lightingL-0.png,2391,2330,245,157
lightingL-1.png,0,2698,271,156
lightingL-10.png,906,2615,294,251
lightingL-11.png,1812,866,293,257
lightingL-12.png,1812,1391,292,262
lightingL-13.png,1812,1125,292,264
lightingL-14.png,1812,1655,291,266
lightingL-15.png,1812,1923,290,285
lightingL-16.png,1812,2210,289,300
lightingL-17.png,1812,2512,288,300
lightingL-18.png,2102,2512,287,300
lightingL-19.png,2103,2210,286,300
lightingL-2.png,2104,1957,270,155
lightingL-20.png,2105,1655,285,300
lightingL-21.png,1812,564,296,300
lightingL-22.png,0,1188,300,300
lightingL-23.png,0,1490,300,300
lightingL-24.png,0,1792,300,300
lightingL-25.png,0,2094,300,300
lightingL-26.png,0,2396,300,300
lightingL-27.png,302,0,300,300
lightingL-28.png,302,302,300,300
lightingL-29.png,302,604,300,300
lightingL-3.png,2106,1281,269,187
lightingL-30.png,302,906,300,300
lightingL-31.png,302,1208,300,300
lightingL-32.png,302,1510,300,300
lightingL-33.png,302,1812,300,300
lightingL-34.png,302,2114,300,300
lightingL-35.png,302,2416,300,300
lightingL-36.png,604,0,300,300
lightingL-37.png,604,302,300,300
lightingL-38.png,604,604,300,300
lightingL-39.png,604,906,300,300
lightingL-4.png,2111,302,267,216
lightingL-40.png,604,1208,300,300
lightingL-41.png,604,1510,300,300
lightingL-42.png,604,1812,300,300
lightingL-43.png,604,2114,300,300
lightingL-44.png,1208,1510,300,300
lightingL-45.png,1510,0,300,300
lightingL-46.png,906,803,300,300
lightingL-47.png,1510,2416,300,300
lightingL-48.png,1510,2114,300,300
lightingL-49.png,1510,1510,300,300
lightingL-5.png,2114,0,262,222
lightingL-50.png,1812,0,300,300
lightingL-51.png,1510,1812,300,300
lightingL-52.png,1510,1208,300,300
lightingL-53.png,1208,2416,300,300
lightingL-54.png,1510,906,300,300
lightingL-55.png,1510,604,300,300
lightingL-56.png,1510,302,300,300
lightingL-57.png,0,302,300,300
lightingL-58.png,0,0,300,300
lightingL-59.png,1208,2114,300,300
lightingL-6.png,2377,1112,257,224
lightingL-60.png,1208,1812,300,300
lightingL-61.png,906,1105,300,300
lightingL-62.png,1208,1208,300,300
lightingL-63.png,1208,906,300,300
lightingL-64.png,1208,604,300,300
lightingL-65.png,1208,302,300,300
lightingL-66.png,1208,0,300,300
lightingL-67.png,906,2313,300,300
lightingL-68.png,906,2011,300,300
lightingL-69.png,906,1709,300,300
lightingL-7.png,2378,822,253,231
lightingL-70.png,906,1407,300,300
lightingL-71.png,0,886,300,300
lightingL-72.png,0,604,300,280
lightingL-73.png,906,535,300,266
lightingL-74.png,906,267,300,266
lightingL-75.png,906,0,300,265
lightingL-76.png,604,2416,300,263
lightingL-77.png,1812,302,297,260
lightingL-78.png,2110,564,268,256
lightingL-79.png,2391,2489,245,250
lightingL-8.png,2380,485,248,237
lightingL-80.png,2380,239,248,244
lightingL-81.png,2378,0,251,237
lightingL-82.png,2377,1338,256,230
lightingL-83.png,2376,1957,260,212
lightingL-84.png,2106,1470,264,179
lightingL-85.png,1202,2718,267,153
lightingL-86.png,2106,1125,269,154
lightingL-87.png,604,2681,270,156
lightingL-88.png,2392,1570,243,156
lightingL-89.png,2391,2171,245,157
lightingL-9.png,2107,866,269,244
